"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CHM00054511","BEIJING, CH","1981-02-03","0.00","25","36","15"
"CHM00054511","BEIJING, CH","1981-02-04","0.00","22","35","14"
"CHM00054511","BEIJING, CH","1981-02-05","0.00","28","48","13"
"CHM00054511","BEIJING, CH","1981-02-06","0.00","29","40","20"
"CHM00054511","BEIJING, CH","1981-02-07","0.00","29","45","17"
"CHM00054511","BEIJING, CH","1981-02-08","0.00","33","45","22"
"CHM00054511","BEIJING, CH","1981-02-09","0.00","35","44","24"
"CHM00054511","BEIJING, CH","1981-02-10","0.00","39","49","30"
"CHM00054511","BEIJING, CH","1981-02-11","0.00","35","51","20"
"CHM00054511","BEIJING, CH","1981-02-12","0.00","41","56","26"
"CHM00054511","BEIJING, CH","1981-02-13","0.00","35","45","25"
"CHM00054511","BEIJING, CH","1981-02-14","0.00","36","46","27"
"CHM00054511","BEIJING, CH","1981-02-15","0.00","33","40","26"
"CHM00054511","BEIJING, CH","1981-02-16","0.00","32","40","23"
"CHM00054511","BEIJING, CH","1981-02-17","0.00","28","36","19"
"CHM00054511","BEIJING, CH","1981-02-18","0.00","34","41","28"
"CHM00054511","BEIJING, CH","1981-02-19","0.07","28","33","23"
"CHM00054511","BEIJING, CH","1981-02-20","0.00","28","36","21"
"CHM00054511","BEIJING, CH","1981-02-21","0.00","26","37","19"
"CHM00054511","BEIJING, CH","1981-02-22","0.00","33","36","27"
"CHM00054511","BEIJING, CH","1981-02-23","0.02","29","33","27"
"CHM00054511","BEIJING, CH","1981-02-24","0.00","20","29","18"
"CHM00054511","BEIJING, CH","1981-02-25","0.00","17","22","12"
"CHM00054511","BEIJING, CH","1981-02-26","0.00","17","29","7"
"CHM00054511","BEIJING, CH","1981-02-27","0.00","21","30","12"
"CHM00054511","BEIJING, CH","1981-02-28","0.00","28","39","20"
"CHM00054511","BEIJING, CH","1981-03-01","0.00","32","45","19"
"CHM00054511","BEIJING, CH","1981-03-02","0.00","33","43","24"
"CHM00054511","BEIJING, CH","1981-03-03","0.00","41","58","27"
"CHM00054511","BEIJING, CH","1981-03-04","0.00","40","51","28"
"CHM00054511","BEIJING, CH","1981-03-05","0.00","41","47","29"
"CHM00054511","BEIJING, CH","1981-03-06","0.00","39","55","20"
"CHM00054511","BEIJING, CH","1981-03-07","0.00","38","58","30"
"CHM00054511","BEIJING, CH","1981-03-08","0.00","32","40","25"
"CHM00054511","BEIJING, CH","1981-03-09","0.00","39","49","27"
"CHM00054511","BEIJING, CH","1981-03-10","0.00","41","55","27"
"CHM00054511","BEIJING, CH","1981-03-11","0.00","44","58","32"
"CHM00054511","BEIJING, CH","1981-03-12","0.00","47","63","37"
"CHM00054511","BEIJING, CH","1981-03-13","0.00","46","53","43"
"CHM00054511","BEIJING, CH","1981-03-14","0.00","49","56","43"
"CHM00054511","BEIJING, CH","1981-03-15","0.00","49","63","33"
"CHM00054511","BEIJING, CH","1981-03-16","0.00","51","70","33"
"CHM00054511","BEIJING, CH","1981-03-17","0.00","53","72","35"
"CHM00054511","BEIJING, CH","1981-03-18","0.00","56","72","43"
"CHM00054511","BEIJING, CH","1981-03-19","0.00","55","70","46"
"CHM00054511","BEIJING, CH","1981-03-20","0.00","49","57","44"
"CHM00054511","BEIJING, CH","1981-03-21","0.00","46","59","34"
"CHM00054511","BEIJING, CH","1981-03-22","0.00","51","62","40"
"CHM00054511","BEIJING, CH","1981-03-23","0.00","51","56","46"
"CHM00054511","BEIJING, CH","1981-03-24","0.09","49","58","42"
"CHM00054511","BEIJING, CH","1981-03-25","0.00","47","54","43"
"CHM00054511","BEIJING, CH","1981-03-26","0.00","45","54","36"
"CHM00054511","BEIJING, CH","1981-03-27","0.00","43","56","34"
"CHM00054511","BEIJING, CH","1981-03-28","0.00","52","63","35"
"CHM00054511","BEIJING, CH","1981-03-29","0.00","49","57","40"
"CHM00054511","BEIJING, CH","1981-03-30","0.00","44","52","39"
"CHM00054511","BEIJING, CH","1981-03-31","0.04","42","44","40"
"CHM00054511","BEIJING, CH","1981-04-01","0.00","48","57","38"
"CHM00054511","BEIJING, CH","1981-04-02","0.00","51","65","35"
"CHM00054511","BEIJING, CH","1981-04-03","0.00","53","64","42"
"CHM00054511","BEIJING, CH","1981-04-04","0.00","55","67","46"
"CHM00054511","BEIJING, CH","1981-04-05","0.00","58","75","44"
"CHM00054511","BEIJING, CH","1981-04-06","0.00","62","71","53"
"CHM00054511","BEIJING, CH","1981-04-07","0.00","59","72","47"
"CHM00054511","BEIJING, CH","1981-04-08","0.00","58","65","53"
"CHM00054511","BEIJING, CH","1981-04-09","0.01","61","73","52"
"CHM00054511","BEIJING, CH","1981-04-10","0.00","63","74","51"
"CHM00054511","BEIJING, CH","1981-04-11","0.00","57","67","53"
"CHM00054511","BEIJING, CH","1981-04-12","0.00","53","63","41"
"CHM00054511","BEIJING, CH","1981-04-13","0.00","58","71","40"
"CHM00054511","BEIJING, CH","1981-04-14","0.15","49","62","47"
"CHM00054511","BEIJING, CH","1981-04-15","0.00","49","55","43"
"CHM00054511","BEIJING, CH","1981-04-16","0.00","60","77","40"
"CHM00054511","BEIJING, CH","1981-04-17","0.00","66","80","48"
"CHM00054511","BEIJING, CH","1981-04-18","0.00","63","72","59"
"CHM00054511","BEIJING, CH","1981-04-19","0.00","63","74","52"
"CHM00054511","BEIJING, CH","1981-04-20","0.00","64","78","45"
"CHM00054511","BEIJING, CH","1981-04-21","0.00","67","81","49"
"CHM00054511","BEIJING, CH","1981-04-22","0.00","69","85","52"
"CHM00054511","BEIJING, CH","1981-04-23","0.00","64","77","60"
"CHM00054511","BEIJING, CH","1981-04-24","0.00","64","74","49"
"CHM00054511","BEIJING, CH","1981-04-25","0.00","72","84","56"
"CHM00054511","BEIJING, CH","1981-04-26","0.00","75","90","53"
"CHM00054511","BEIJING, CH","1981-04-27","0.01","65","79","57"
"CHM00054511","BEIJING, CH","1981-04-28","0.25","57","65","50"
"CHM00054511","BEIJING, CH","1981-04-29","0.00","68","80","54"
"CHM00054511","BEIJING, CH","1981-04-30","0.00","72","89","55"
"CHM00054511","BEIJING, CH","1981-05-01","0.01","69","79","62"
"CHM00054511","BEIJING, CH","1981-05-02","0.05","55","63","50"
"CHM00054511","BEIJING, CH","1981-05-03","0.00","58","66","47"
"CHM00054511","BEIJING, CH","1981-05-04","0.00","68","80","50"
"CHM00054511","BEIJING, CH","1981-05-05","0.00","68","86","54"
"CHM00054511","BEIJING, CH","1981-05-06","0.00","70","84","59"
"CHM00054511","BEIJING, CH","1981-05-07","0.00","72","85","59"
"CHM00054511","BEIJING, CH","1981-05-08","0.00","72","79","62"
"CHM00054511","BEIJING, CH","1981-05-09","0.00","63","74","59"
"CHM00054511","BEIJING, CH","1981-05-10","0.00","60","68","49"
"CHM00054511","BEIJING, CH","1981-05-11","0.00","64","73","53"
"CHM00054511","BEIJING, CH","1981-05-12","0.00","67","79","48"
"CHM00054511","BEIJING, CH","1981-05-13","0.00","70","86","51"
"CHM00054511","BEIJING, CH","1981-05-14","0.00","72","80","64"
"CHM00054511","BEIJING, CH","1981-05-15","0.24","61","69","54"
"CHM00054511","BEIJING, CH","1981-05-16","0.07","63","72","50"
"CHM00054511","BEIJING, CH","1981-05-17","0.12","58","66","55"
"CHM00054511","BEIJING, CH","1981-05-18","0.00","67","80","50"
"CHM00054511","BEIJING, CH","1981-05-19","0.00","70","82","56"
"CHM00054511","BEIJING, CH","1981-05-20","0.00","70","83","58"
"CHM00054511","BEIJING, CH","1981-05-21","0.00","73","88","55"
"CHM00054511","BEIJING, CH","1981-05-22","0.00","77","92","58"
"CHM00054511","BEIJING, CH","1981-05-23","0.00","80","95","60"
"CHM00054511","BEIJING, CH","1981-05-24","0.00","76","86","66"
"CHM00054511","BEIJING, CH","1981-05-25","0.00","74","85","63"
"CHM00054511","BEIJING, CH","1981-05-26","0.00","77","85","65"
"CHM00054511","BEIJING, CH","1981-05-27","0.06","69","79","59"
"CHM00054511","BEIJING, CH","1981-05-28","0.00","73","88","52"
"CHM00054511","BEIJING, CH","1981-05-29","0.00","77","88","59"
"CHM00054511","BEIJING, CH","1981-05-30","0.00","72","84","62"
"CHM00054511","BEIJING, CH","1981-05-31","0.00","71","81","59"
"CHM00054511","BEIJING, CH","1981-06-01","0.00","71","81","59"
"CHM00054511","BEIJING, CH","1981-06-02","0.00","67","78","55"
"CHM00054511","BEIJING, CH","1981-06-03","0.00","72","86","58"
"CHM00054511","BEIJING, CH","1981-06-04","0.00","78","89","66"
"CHM00054511","BEIJING, CH","1981-06-05","0.00","79","93","65"
"CHM00054511","BEIJING, CH","1981-06-06","0.00","86","101","66"
"CHM00054511","BEIJING, CH","1981-06-07","0.00","84","97","72"
"CHM00054511","BEIJING, CH","1981-06-08","0.00","82","91","74"
"CHM00054511","BEIJING, CH","1981-06-09","0.00","74","83","70"
"CHM00054511","BEIJING, CH","1981-06-10","0.04","66","75","63"
"CHM00054511","BEIJING, CH","1981-06-11","0.00","74","87","58"
"CHM00054511","BEIJING, CH","1981-06-12","0.00","80","91","68"
"CHM00054511","BEIJING, CH","1981-06-13","0.00","80","88","71"
"CHM00054511","BEIJING, CH","1981-06-14","0.00","81","92","68"
"CHM00054511","BEIJING, CH","1981-06-15","0.01","75","85","71"
"CHM00054511","BEIJING, CH","1981-06-16","0.00","80","94","68"
"CHM00054511","BEIJING, CH","1981-06-17","0.05","78","87","73"
"CHM00054511","BEIJING, CH","1981-06-18","0.00","75","81","71"
"CHM00054511","BEIJING, CH","1981-06-19","0.00","77","87","69"
"CHM00054511","BEIJING, CH","1981-06-20","0.39","72","81","69"
"CHM00054511","BEIJING, CH","1981-06-21","0.11","77","89","67"
"CHM00054511","BEIJING, CH","1981-06-22","0.00","78","88","68"
"CHM00054511","BEIJING, CH","1981-06-23","0.00","82","95","62"
"CHM00054511","BEIJING, CH","1981-06-24","0.00","82","94","71"
"CHM00054511","BEIJING, CH","1981-06-25","0.09","76","85","69"
"CHM00054511","BEIJING, CH","1981-06-26","0.07","74","83","67"
"CHM00054511","BEIJING, CH","1981-06-27","0.00","82","92","70"
"CHM00054511","BEIJING, CH","1981-06-28","0.00","82","95","69"
"CHM00054511","BEIJING, CH","1981-06-29","0.00","83","97","71"
"CHM00054511","BEIJING, CH","1981-06-30","0.00","81","91","73"
"CHM00054511","BEIJING, CH","1981-07-01","0.00","77","86","67"
"CHM00054511","BEIJING, CH","1981-07-02","0.00","81","89","73"
"CHM00054511","BEIJING, CH","1981-07-03","1.98","76","86","72"
"CHM00054511","BEIJING, CH","1981-07-04","2.35","78","87","71"
"CHM00054511","BEIJING, CH","1981-07-05","0.00","85","95","76"
"CHM00054511","BEIJING, CH","1981-07-06","0.00","83","90","71"
"CHM00054511","BEIJING, CH","1981-07-07","1.18","74","84","70"
"CHM00054511","BEIJING, CH","1981-07-08","0.02","79","88","71"
"CHM00054511","BEIJING, CH","1981-07-09","0.00","82","93","68"
"CHM00054511","BEIJING, CH","1981-07-10","0.00","82","93","71"
"CHM00054511","BEIJING, CH","1981-07-11","0.00","82","91","72"
"CHM00054511","BEIJING, CH","1981-07-12","0.00","82","90","72"
"CHM00054511","BEIJING, CH","1981-07-13","0.00","81","91","73"
"CHM00054511","BEIJING, CH","1981-07-14","0.83","78","85","72"
"CHM00054511","BEIJING, CH","1981-07-15","0.00","76","79","74"
"CHM00054511","BEIJING, CH","1981-07-16","0.00","78","85","73"
"CHM00054511","BEIJING, CH","1981-07-17","0.01","79","84","75"
"CHM00054511","BEIJING, CH","1981-07-18","0.00","85","93","78"
"CHM00054511","BEIJING, CH","1981-07-19","0.11","85","92","77"
"CHM00054511","BEIJING, CH","1981-07-20","0.12","88","95","81"
"CHM00054511","BEIJING, CH","1981-07-21","0.00","89","95","81"
"CHM00054511","BEIJING, CH","1981-07-22","0.00","87","95","81"
"CHM00054511","BEIJING, CH","1981-07-23","0.00","86","95","78"
"CHM00054511","BEIJING, CH","1981-07-24","0.03","83","93","76"
"CHM00054511","BEIJING, CH","1981-07-25","0.04","80","84","75"
"CHM00054511","BEIJING, CH","1981-07-26","0.00","82","91","76"
"CHM00054511","BEIJING, CH","1981-07-27","0.05","83","89","76"
"CHM00054511","BEIJING, CH","1981-07-28","0.00","85","94","74"
"CHM00054511","BEIJING, CH","1981-07-29","0.00","86","94","80"
"CHM00054511","BEIJING, CH","1981-07-30","0.00","87","94","80"
"CHM00054511","BEIJING, CH","1981-07-31","0.00","85","91","79"
"CHM00054511","BEIJING, CH","1981-08-01","0.13","86","94","78"
"CHM00054511","BEIJING, CH","1981-08-02","0.00","88","94","81"
"CHM00054511","BEIJING, CH","1981-08-03","2.03","75","91","71"
"CHM00054511","BEIJING, CH","1981-08-04","0.00","78","85","72"
"CHM00054511","BEIJING, CH","1981-08-05","0.59","70","80","65"
"CHM00054511","BEIJING, CH","1981-08-06","0.34","63","66","61"
"CHM00054511","BEIJING, CH","1981-08-07","0.00","69","75","63"
"CHM00054511","BEIJING, CH","1981-08-08","0.00","75","88","64"
"CHM00054511","BEIJING, CH","1981-08-09","0.00","75","81","66"
"CHM00054511","BEIJING, CH","1981-08-10","0.07","75","86","67"
"CHM00054511","BEIJING, CH","1981-08-11","0.00","77","87","67"
"CHM00054511","BEIJING, CH","1981-08-12","0.00","78","87","67"
"CHM00054511","BEIJING, CH","1981-08-13","0.10","75","84","66"
"CHM00054511","BEIJING, CH","1981-08-14","0.26","78","85","72"
"CHM00054511","BEIJING, CH","1981-08-15","0.07","76","81","72"
"CHM00054511","BEIJING, CH","1981-08-16","0.34","75","81","71"
"CHM00054511","BEIJING, CH","1981-08-17","0.00","80","92","69"
"CHM00054511","BEIJING, CH","1981-08-18","0.00","81","92","68"
"CHM00054511","BEIJING, CH","1981-08-19","0.00","79","88","70"
"CHM00054511","BEIJING, CH","1981-08-20","0.03","79","90","71"
"CHM00054511","BEIJING, CH","1981-08-21","0.00","80","92","69"
"CHM00054511","BEIJING, CH","1981-08-22","0.00","80","92","67"
"CHM00054511","BEIJING, CH","1981-08-23","0.00","79","87","69"
"CHM00054511","BEIJING, CH","1981-08-24","0.07","72","81","70"
"CHM00054511","BEIJING, CH","1981-08-25","0.00","75","84","69"
"CHM00054511","BEIJING, CH","1981-08-26","0.00","76","89","60"
"CHM00054511","BEIJING, CH","1981-08-27","0.00","76","88","63"
"CHM00054511","BEIJING, CH","1981-08-28","0.00","73","80","69"
"CHM00054511","BEIJING, CH","1981-08-29","0.00","76","86","66"
"CHM00054511","BEIJING, CH","1981-08-30","0.00","78","89","67"
"CHM00054511","BEIJING, CH","1981-08-31","0.00","79","87","71"
"CHM00054511","BEIJING, CH","1981-09-01","0.33","75","84","69"
"CHM00054511","BEIJING, CH","1981-09-02","0.00","74","81","68"
"CHM00054511","BEIJING, CH","1981-09-03","0.35","71","76","69"
"CHM00054511","BEIJING, CH","1981-09-04","0.00","73","85","63"
"CHM00054511","BEIJING, CH","1981-09-05","0.00","74","86","63"
"CHM00054511","BEIJING, CH","1981-09-06","0.00","74","85","67"
"CHM00054511","BEIJING, CH","1981-09-07","0.02","70","77","67"
"CHM00054511","BEIJING, CH","1981-09-08","0.00","70","80","60"
"CHM00054511","BEIJING, CH","1981-09-09","0.00","67","74","62"
"CHM00054511","BEIJING, CH","1981-09-10","0.00","68","80","55"
"CHM00054511","BEIJING, CH","1981-09-11","0.00","69","78","62"
"CHM00054511","BEIJING, CH","1981-09-12","0.00","66","78","51"
"CHM00054511","BEIJING, CH","1981-09-13","0.00","67","78","53"
"CHM00054511","BEIJING, CH","1981-09-14","0.04","66","81","55"
"CHM00054511","BEIJING, CH","1981-09-15","0.02","66","77","58"
"CHM00054511","BEIJING, CH","1981-09-16","0.01","70","82","58"
"CHM00054511","BEIJING, CH","1981-09-17","0.00","71","82","60"
"CHM00054511","BEIJING, CH","1981-09-18","0.91","69","80","62"
"CHM00054511","BEIJING, CH","1981-09-19","0.00","68","76","62"
"CHM00054511","BEIJING, CH","1981-09-20","0.00","73","83","65"
"CHM00054511","BEIJING, CH","1981-09-21","0.00","72","83","66"
"CHM00054511","BEIJING, CH","1981-09-22","0.11","72","81","62"
"CHM00054511","BEIJING, CH","1981-09-23","0.00","71","75","67"
"CHM00054511","BEIJING, CH","1981-09-24","0.00","71","83","61"
"CHM00054511","BEIJING, CH","1981-09-25","0.00","74","87","63"
"CHM00054511","BEIJING, CH","1981-09-26","0.00","71","83","59"
"CHM00054511","BEIJING, CH","1981-09-27","0.11","60","75","53"
"CHM00054511","BEIJING, CH","1981-09-28","0.00","53","60","45"
"CHM00054511","BEIJING, CH","1981-09-29","0.00","54","65","45"
"CHM00054511","BEIJING, CH","1981-09-30","0.00","57","72","46"
"CHM00054511","BEIJING, CH","1981-10-01","0.00","62","73","53"
"CHM00054511","BEIJING, CH","1981-10-02","0.00","58","69","48"
"CHM00054511","BEIJING, CH","1981-10-03","0.00","58","71","48"
"CHM00054511","BEIJING, CH","1981-10-04","0.10","60","72","54"
"CHM00054511","BEIJING, CH","1981-10-05","0.00","60","74","44"
"CHM00054511","BEIJING, CH","1981-10-06","0.00","62","78","47"
"CHM00054511","BEIJING, CH","1981-10-07","0.00","61","74","50"
"CHM00054511","BEIJING, CH","1981-10-08","0.00","47","63","40"
"CHM00054511","BEIJING, CH","1981-10-09","0.00","55","69","44"
"CHM00054511","BEIJING, CH","1981-10-10","0.00","55","72","39"
"CHM00054511","BEIJING, CH","1981-10-11","0.00","54","72","37"
"CHM00054511","BEIJING, CH","1981-10-12","0.07","57","70","48"
"CHM00054511","BEIJING, CH","1981-10-13","0.00","52","64","44"
"CHM00054511","BEIJING, CH","1981-10-14","0.00","51","64","36"
"CHM00054511","BEIJING, CH","1981-10-15","0.00","54","69","38"
"CHM00054511","BEIJING, CH","1981-10-16","0.00","58","71","42"
"CHM00054511","BEIJING, CH","1981-10-17","0.00","59","68","53"
"CHM00054511","BEIJING, CH","1981-10-18","0.00","53","59","48"
"CHM00054511","BEIJING, CH","1981-10-19","0.06","52","55","49"
"CHM00054511","BEIJING, CH","1981-10-20","0.00","52","61","44"
"CHM00054511","BEIJING, CH","1981-10-21","0.36","50","57","43"
"CHM00054511","BEIJING, CH","1981-10-22","0.00","40","45","35"
"CHM00054511","BEIJING, CH","1981-10-23","0.00","43","53","33"
"CHM00054511","BEIJING, CH","1981-10-24","0.00","48","54","40"
"CHM00054511","BEIJING, CH","1981-10-25","0.00","45","60","31"
"CHM00054511","BEIJING, CH","1981-10-26","0.00","43","55","32"
"CHM00054511","BEIJING, CH","1981-10-27","0.00","49","57","40"
"CHM00054511","BEIJING, CH","1981-10-28","0.00","51","57","41"
"CHM00054511","BEIJING, CH","1981-10-29","0.00","48","63","32"
"CHM00054511","BEIJING, CH","1981-10-30","0.00","47","58","39"
"CHM00054511","BEIJING, CH","1981-10-31","0.00","41","49","31"
"CHM00054511","BEIJING, CH","1981-11-01","0.00","37","44","28"
"CHM00054511","BEIJING, CH","1981-11-02","0.09","41","50","34"
"CHM00054511","BEIJING, CH","1981-11-03","0.00","38","47","33"
"CHM00054511","BEIJING, CH","1981-11-04","0.00","36","45","27"
"CHM00054511","BEIJING, CH","1981-11-05","0.00","37","43","34"
"CHM00054511","BEIJING, CH","1981-11-06","0.00","33","41","25"
"CHM00054511","BEIJING, CH","1981-11-07","0.00","32","39","26"
"CHM00054511","BEIJING, CH","1981-11-08","0.00","34","46","25"
"CHM00054511","BEIJING, CH","1981-11-09","0.00","36","48","26"
"CHM00054511","BEIJING, CH","1981-11-10","0.00","40","56","28"
"CHM00054511","BEIJING, CH","1981-11-11","0.00","43","55","31"
"CHM00054511","BEIJING, CH","1981-11-12","0.00","43","60","28"
"CHM00054511","BEIJING, CH","1981-11-13","0.00","44","54","33"
"CHM00054511","BEIJING, CH","1981-11-14","0.00","41","53","28"
"CHM00054511","BEIJING, CH","1981-11-15","0.00","49","59","42"
"CHM00054511","BEIJING, CH","1981-11-16","0.09","36","51","30"
"CHM00054511","BEIJING, CH","1981-11-17","0.00","30","38","21"
"CHM00054511","BEIJING, CH","1981-11-18","0.00","32","43","24"
"CHM00054511","BEIJING, CH","1981-11-19","0.00","35","46","26"
"CHM00054511","BEIJING, CH","1981-11-20","0.00","41","53","34"
"CHM00054511","BEIJING, CH","1981-11-21","0.00","39","49","31"
"CHM00054511","BEIJING, CH","1981-11-22","0.00","40","43","36"
"CHM00054511","BEIJING, CH","1981-11-23","0.00","38","44","33"
"CHM00054511","BEIJING, CH","1981-11-24","0.00","33","41","28"
"CHM00054511","BEIJING, CH","1981-11-25","0.03","30","34","25"
"CHM00054511","BEIJING, CH","1981-11-26","0.00","31","40","23"
"CHM00054511","BEIJING, CH","1981-11-27","0.00","31","40","25"
"CHM00054511","BEIJING, CH","1981-11-28","0.00","29","38","19"
"CHM00054511","BEIJING, CH","1981-11-29","0.00","31","39","23"
"CHM00054511","BEIJING, CH","1981-11-30","0.00","26","35","22"
"CHM00054511","BEIJING, CH","1981-12-01","0.00","20","27","15"
"CHM00054511","BEIJING, CH","1981-12-02","0.00","21","31","10"
"CHM00054511","BEIJING, CH","1981-12-03","0.00","22","31","12"
"CHM00054511","BEIJING, CH","1981-12-04","0.00","30","43","20"
"CHM00054511","BEIJING, CH","1981-12-05","0.00","29","40","18"
"CHM00054511","BEIJING, CH","1981-12-06","0.00","34","44","22"
"CHM00054511","BEIJING, CH","1981-12-07","0.00","36","51","25"
"CHM00054511","BEIJING, CH","1981-12-08","0.00","39","50","29"
"CHM00054511","BEIJING, CH","1981-12-09","0.00","38","49","32"
"CHM00054511","BEIJING, CH","1981-12-10","0.00","34","49","22"
"CHM00054511","BEIJING, CH","1981-12-11","0.00","42","49","33"
"CHM00054511","BEIJING, CH","1981-12-12","0.00","36","44","29"
"CHM00054511","BEIJING, CH","1981-12-13","0.00","35","46","29"
"CHM00054511","BEIJING, CH","1981-12-14","0.00","31","39","23"
